Date,Price
14-Aug-23,82.14
13-Aug-23,82.9
11-Aug-23,83.19
10-Aug-23,82.82
09-Aug-23,84.4
08-Aug-23,82.92
07-Aug-23,81.94
04-Aug-23,82.82
03-Aug-23,81.55
02-Aug-23,79.49
01-Aug-23,81.37
31-Jul-23,81.8
28-Jul-23,80.58
27-Jul-23,80.09
26-Jul-23,78.78
25-Jul-23,79.63
24-Jul-23,78.74
21-Jul-23,77.07
20-Jul-23,75.63
19-Jul-23,75.35
18-Jul-23,75.75
17-Jul-23,74.15
14-Jul-23,75.42
13-Jul-23,76.89
12-Jul-23,75.75
11-Jul-23,74.83
10-Jul-23,72.99
07-Jul-23,73.86
06-Jul-23,71.8
05-Jul-23,71.79
04-Jul-23,71.06
03-Jul-23,69.79
30-Jun-23,70.64
29-Jun-23,69.86
28-Jun-23,69.56
27-Jun-23,67.7
26-Jun-23,69.37
23-Jun-23,69.16
22-Jun-23,69.51
21-Jun-23,72.53
20-Jun-23,70.5
19-Jun-23,71.31
18-Jun-23,71.47
16-Jun-23,71.78
15-Jun-23,70.62
14-Jun-23,68.27
13-Jun-23,69.42
12-Jun-23,67.12
09-Jun-23,70.17
08-Jun-23,71.29
07-Jun-23,72.53
06-Jun-23,71.74
05-Jun-23,72.15
02-Jun-23,71.74
01-Jun-23,70.1
31-May-23,68.09
30-May-23,69.46
29-May-23,72.87
28-May-23,73.22
26-May-23,72.67
25-May-23,71.83
24-May-23,74.34
23-May-23,72.91
22-May-23,71.99
19-May-23,71.55
18-May-23,71.86
17-May-23,72.83
16-May-23,70.86
15-May-23,71.11
12-May-23,70.04
11-May-23,70.87
10-May-23,72.56
09-May-23,73.71
08-May-23,73.16
05-May-23,71.34
04-May-23,68.56
03-May-23,68.6
02-May-23,71.66
01-May-23,75.66
28-Apr-23,76.78
27-Apr-23,74.76
26-Apr-23,74.3
25-Apr-23,77.07
24-Apr-23,78.76
21-Apr-23,77.87
20-Apr-23,77.29
19-Apr-23,79.16
18-Apr-23,80.86
17-Apr-23,80.83
14-Apr-23,82.52
13-Apr-23,82.16
12-Apr-23,83.26
11-Apr-23,81.53
10-Apr-23,79.74
06-Apr-23,80.7
05-Apr-23,80.61
04-Apr-23,80.71
03-Apr-23,80.42
31-Mar-23,75.67
30-Mar-23,74.37
29-Mar-23,72.97
28-Mar-23,73.2
27-Mar-23,72.81
24-Mar-23,69.26
23-Mar-23,69.96
22-Mar-23,70.9
21-Mar-23,69.33
20-Mar-23,67.64
17-Mar-23,66.74
16-Mar-23,68.35
15-Mar-23,67.61
14-Mar-23,71.33
13-Mar-23,74.8
10-Mar-23,76.68
09-Mar-23,75.72
08-Mar-23,76.66
07-Mar-23,77.58
06-Mar-23,80.46
03-Mar-23,79.68
02-Mar-23,78.16
01-Mar-23,77.69
28-Feb-23,77.05
27-Feb-23,75.68
24-Feb-23,76.32
23-Feb-23,75.39
22-Feb-23,73.95
21-Feb-23,76.16
20-Feb-23,77.3
19-Feb-23,76.67
17-Feb-23,76.34
16-Feb-23,78.49
15-Feb-23,78.59
14-Feb-23,79.06
13-Feb-23,80.14
09-Feb-23,78.06
10-Feb-23,79.72
08-Feb-23,78.47
07-Feb-23,77.14
06-Feb-23,74.11
03-Feb-23,73.39
02-Feb-23,75.88
01-Feb-23,76.41
31-Jan-23,78.87
30-Jan-23,77.9
26-Jan-23,81.01
27-Jan-23,79.68
25-Jan-23,80.15
24-Jan-23,80.13
20-Jan-23,81.64
23-Jan-23,81.62
19-Jan-23,80.61
18-Jan-23,79.8
17-Jan-23,80.45
16-Jan-23,79.04
15-Jan-23,79.78
13-Jan-23,80.11
12-Jan-23,78.65
11-Jan-23,77.68
10-Jan-23,75.37
09-Jan-23,74.92
06-Jan-23,74.04
05-Jan-23,73.92
04-Jan-23,73.1
03-Jan-23,77.12
02-Jan-23,80.47
30-Dec-22,80.47
29-Dec-22,78.61
28-Dec-22,78.6
27-Dec-22,79.77
26-Dec-22,80.97
23-Dec-22,79.34
22-Dec-22,78.45
21-Dec-22,78.24
20-Dec-22,76.23
19-Dec-22,75.89
16-Dec-22,74.45
15-Dec-22,76.25
14-Dec-22,77.27
13-Dec-22,75.19
12-Dec-22,73.44
11-Dec-22,71.9
09-Dec-22,71.5
08-Dec-22,72.06
07-Dec-22,72.58
06-Dec-22,74.47
05-Dec-22,77.4
04-Dec-22,81.15
02-Dec-22,80.3
01-Dec-22,81.33
30-Nov-22,80.56
29-Nov-22,78.2
28-Nov-22,77.24
25-Nov-22,76.28
24-Nov-22,77.95
23-Nov-22,77.94
22-Nov-22,80.95
21-Nov-22,79.73
18-Nov-22,80.08
17-Nov-22,81.64
16-Nov-22,85.59
15-Nov-22,86.92
14-Nov-22,85.87
11-Nov-22,88.96
10-Nov-22,86.47
09-Nov-22,85.83
08-Nov-22,88.91
07-Nov-22,91.79
04-Nov-22,92.61
03-Nov-22,88.17
02-Nov-22,90
01-Nov-22,88.37
31-Oct-22,86.53
28-Oct-22,87.9
27-Oct-22,89.08
26-Oct-22,87.91
25-Oct-22,85.32
24-Oct-22,84.58
21-Oct-22,85.05
20-Oct-22,85.98
19-Oct-22,85.55
18-Oct-22,82.82
17-Oct-22,85.46
14-Oct-22,85.61
13-Oct-22,89.11
12-Oct-22,87.27
11-Oct-22,89.35
10-Oct-22,91.13
07-Oct-22,92.64
06-Oct-22,88.45
05-Oct-22,87.76
04-Oct-22,86.52
03-Oct-22,83.63
30-Sep-22,79.49
29-Sep-22,81.23
28-Sep-22,82.15
27-Sep-22,78.5
26-Sep-22,76.71
23-Sep-22,78.74
22-Sep-22,83.49
21-Sep-22,82.94
20-Sep-22,84.45
19-Sep-22,85.73
16-Sep-22,85.11
15-Sep-22,85.1
14-Sep-22,88.48
13-Sep-22,87.31
12-Sep-22,87.78
09-Sep-22,86.79
08-Sep-22,83.54
07-Sep-22,81.94
06-Sep-22,86.88
05-Sep-22,88.96
04-Sep-22,88.25
02-Sep-22,86.87
01-Sep-22,86.61
31-Aug-22,89.55
30-Aug-22,91.64
29-Aug-22,97.01
26-Aug-22,93.06
25-Aug-22,92.52
24-Aug-22,94.89
23-Aug-22,93.74
22-Aug-22,90.23
19-Aug-22,90.77
18-Aug-22,90.5
17-Aug-22,88.11
16-Aug-22,86.53
15-Aug-22,89.41
12-Aug-22,92.09
11-Aug-22,94.34
10-Aug-22,91.93
09-Aug-22,90.5
08-Aug-22,90.76
05-Aug-22,89.01
04-Aug-22,88.54
03-Aug-22,90.66
02-Aug-22,94.42
01-Aug-22,93.89
29-Jul-22,98.62
28-Jul-22,96.42
27-Jul-22,97.26
26-Jul-22,94.98
25-Jul-22,96.7
22-Jul-22,94.7
21-Jul-22,96.35
20-Jul-22,102.26
19-Jul-22,104.22
18-Jul-22,102.6
15-Jul-22,97.59
14-Jul-22,95.78
13-Jul-22,96.3
12-Jul-22,95.84
11-Jul-22,104.09
08-Jul-22,104.79
07-Jul-22,102.73
06-Jul-22,98.53
05-Jul-22,99.5
04-Jul-22,110.4
03-Jul-22,108.19
01-Jul-22,108.43
30-Jun-22,105.76
29-Jun-22,109.78
28-Jun-22,111.76
27-Jun-22,109.57
24-Jun-22,107.62
23-Jun-22,104.27
22-Jun-22,106.19
21-Jun-22,110.65
20-Jun-22,108.84
19-Jun-22,108.94
17-Jun-22,109.56
16-Jun-22,117.59
15-Jun-22,115.31
14-Jun-22,118.93
13-Jun-22,120.93
10-Jun-22,120.67
09-Jun-22,121.51
08-Jun-22,122.11
07-Jun-22,119.41
06-Jun-22,118.5
03-Jun-22,118.87
02-Jun-22,116.87
01-Jun-22,115.26
31-May-22,114.67
30-May-22,117.61
29-May-22,115.61
27-May-22,115.07
26-May-22,114.09
25-May-22,110.33
24-May-22,109.77
23-May-22,110.29
20-May-22,113.23
19-May-22,112.21
18-May-22,109.59
17-May-22,112.4
16-May-22,114.2
13-May-22,110.49
12-May-22,106.13
11-May-22,105.71
10-May-22,99.76
09-May-22,103.09
06-May-22,109.77
05-May-22,108.26
04-May-22,107.81
03-May-22,102.41
02-May-22,105.17
29-Apr-22,104.69
28-Apr-22,105.36
27-Apr-22,102.02
26-Apr-22,101.7
25-Apr-22,98.54
22-Apr-22,102.07
21-Apr-22,103.79
20-Apr-22,102.75
19-Apr-22,102.56
18-Apr-22,108.21
14-Apr-22,106.95
13-Apr-22,104.25
12-Apr-22,100.6
11-Apr-22,94.29
08-Apr-22,98.26
07-Apr-22,96.03
06-Apr-22,96.23
05-Apr-22,101.96
04-Apr-22,103.28
01-Apr-22,99.27
31-Mar-22,100.28
30-Mar-22,107.82
29-Mar-22,104.24
28-Mar-22,105.96
25-Mar-22,113.9
24-Mar-22,112.34
23-Mar-22,114.93
22-Mar-22,111.76
21-Mar-22,112.12
18-Mar-22,104.7
17-Mar-22,102.98
16-Mar-22,95.04
15-Mar-22,96.44
14-Mar-22,103.01
11-Mar-22,109.33
10-Mar-22,106.02
09-Mar-22,108.7
08-Mar-22,123.7
07-Mar-22,119.4
04-Mar-22,115.68
03-Mar-22,107.67
02-Mar-22,110.6
01-Mar-22,103.41
28-Feb-22,95.72
25-Feb-22,91.59
24-Feb-22,92.81
23-Feb-22,92.1
22-Feb-22,92.35
21-Feb-22,92.65
20-Feb-22,91.62
18-Feb-22,91.07
17-Feb-22,91.76
16-Feb-22,93.66
15-Feb-22,92.07
14-Feb-22,95.46
11-Feb-22,93.1
10-Feb-22,89.88
09-Feb-22,89.66
08-Feb-22,89.36
07-Feb-22,91.32
04-Feb-22,92.31
03-Feb-22,90.27
02-Feb-22,88.26
01-Feb-22,88.2
31-Jan-22,88.15
28-Jan-22,86.82
27-Jan-22,86.61
26-Jan-22,87.35
25-Jan-22,85.6
24-Jan-22,83.31
21-Jan-22,85.14
20-Jan-22,86.9
19-Jan-22,86.96
18-Jan-22,85.43
17-Jan-22,83.69
16-Jan-22,83.83
14-Jan-22,83.82
13-Jan-22,82.12
12-Jan-22,82.64
11-Jan-22,81.22
10-Jan-22,78.23
07-Jan-22,78.9
06-Jan-22,79.46
05-Jan-22,77.85
04-Jan-22,76.99
03-Jan-22,76.08
31-Dec-21,75.21
30-Dec-21,76.99
29-Dec-21,76.56
28-Dec-21,75.98
27-Dec-21,75.57
23-Dec-21,73.79
22-Dec-21,72.76
21-Dec-21,71.12
20-Dec-21,68.23
17-Dec-21,70.86
16-Dec-21,72.38
15-Dec-21,70.87
14-Dec-21,70.73
13-Dec-21,71.29
10-Dec-21,71.67
09-Dec-21,70.94
08-Dec-21,72.36
07-Dec-21,72.05
06-Dec-21,69.49
03-Dec-21,66.26
02-Dec-21,66.5
01-Dec-21,65.57
30-Nov-21,66.18
29-Nov-21,69.95
26-Nov-21,68.15
25-Nov-21,77.41
24-Nov-21,78.39
23-Nov-21,78.5
22-Nov-21,76.75
19-Nov-21,76.1
18-Nov-21,79.01
17-Nov-21,78.36
16-Nov-21,80.76
15-Nov-21,80.88
12-Nov-21,80.79
11-Nov-21,81.59
10-Nov-21,81.34
09-Nov-21,84.15
08-Nov-21,81.93
05-Nov-21,81.27
04-Nov-21,78.81
03-Nov-21,80.86
02-Nov-21,83.91
01-Nov-21,84.05
29-Oct-21,83.57
28-Oct-21,82.81
27-Oct-21,82.66
26-Oct-21,84.65
25-Oct-21,83.76
22-Oct-21,83.76
21-Oct-21,82.5
20-Oct-21,83.87
19-Oct-21,82.96
18-Oct-21,82.44
15-Oct-21,82.28
14-Oct-21,81.31
13-Oct-21,80.44
12-Oct-21,80.64
11-Oct-21,80.52
08-Oct-21,79.35
07-Oct-21,78.3
06-Oct-21,77.43
05-Oct-21,78.93
04-Oct-21,77.62
01-Oct-21,75.88
30-Sep-21,75.03
29-Sep-21,74.83
28-Sep-21,75.29
27-Sep-21,75.45
24-Sep-21,73.98
23-Sep-21,73.3
22-Sep-21,72.23
21-Sep-21,70.56
20-Sep-21,70.29
17-Sep-21,71.97
16-Sep-21,72.61
15-Sep-21,72.61
14-Sep-21,70.46
13-Sep-21,70.45
10-Sep-21,69.72
09-Sep-21,68.14
08-Sep-21,69.3
07-Sep-21,68.35
06-Sep-21,68.8
05-Sep-21,68.75
03-Sep-21,69.29
02-Sep-21,69.99
01-Sep-21,68.59
31-Aug-21,68.5
30-Aug-21,69.21
27-Aug-21,68.74
26-Aug-21,67.42
25-Aug-21,68.36
24-Aug-21,67.54
23-Aug-21,65.64
20-Aug-21,62.32
19-Aug-21,63.69
18-Aug-21,65.46
17-Aug-21,66.59
16-Aug-21,67.29
13-Aug-21,68.44
12-Aug-21,69.09
11-Aug-21,69.25
10-Aug-21,68.29
09-Aug-21,66.48
06-Aug-21,68.28
05-Aug-21,69.09
04-Aug-21,68.15
03-Aug-21,70.56
02-Aug-21,71.26
30-Jul-21,73.95
29-Jul-21,73.62
28-Jul-21,72.39
27-Jul-21,71.65
26-Jul-21,71.91
23-Jul-21,72.07
22-Jul-21,71.91
21-Jul-21,70.3
20-Jul-21,67.42
19-Jul-21,66.42
16-Jul-21,71.81
15-Jul-21,71.65
14-Jul-21,73.13
13-Jul-21,75.25
12-Jul-21,74.1
09-Jul-21,74.56
08-Jul-21,72.94
07-Jul-21,72.2
06-Jul-21,73.37
05-Jul-21,76.25
04-Jul-21,75.14
02-Jul-21,75.16
01-Jul-21,75.23
30-Jun-21,73.47
29-Jun-21,72.98
28-Jun-21,72.91
25-Jun-21,74.05
24-Jun-21,73.3
23-Jun-21,73.08
22-Jun-21,73.06
21-Jun-21,73.66
18-Jun-21,71.64
17-Jun-21,71.04
16-Jun-21,72.15
15-Jun-21,72.12
14-Jun-21,70.88
11-Jun-21,70.91
10-Jun-21,70.29
09-Jun-21,69.96
08-Jun-21,70.05
07-Jun-21,69.23
04-Jun-21,69.62
03-Jun-21,68.81
02-Jun-21,68.83
01-Jun-21,67.72
31-May-21,66.96
30-May-21,66.59
28-May-21,66.32
27-May-21,66.85
26-May-21,66.21
25-May-21,66.07
24-May-21,66.05
21-May-21,63.58
20-May-21,62.05
19-May-21,63.36
18-May-21,65.49
17-May-21,66.27
14-May-21,65.37
13-May-21,63.82
12-May-21,66.08
11-May-21,65.28
10-May-21,64.92
07-May-21,64.9
06-May-21,64.71
05-May-21,65.63
04-May-21,65.69
03-May-21,64.49
30-Apr-21,63.58
29-Apr-21,65.01
28-Apr-21,63.86
27-Apr-21,62.94
26-Apr-21,61.91
23-Apr-21,62.14
22-Apr-21,61.43
21-Apr-21,61.35
20-Apr-21,62.44
19-Apr-21,63.38
16-Apr-21,63.13
15-Apr-21,63.46
14-Apr-21,63.15
13-Apr-21,60.18
12-Apr-21,59.7
09-Apr-21,59.32
08-Apr-21,59.6
07-Apr-21,59.77
06-Apr-21,59.33
05-Apr-21,58.65
01-Apr-21,61.45
31-Mar-21,59.16
30-Mar-21,60.55
29-Mar-21,61.56
26-Mar-21,60.97
25-Mar-21,58.56
24-Mar-21,61.18
23-Mar-21,57.76
22-Mar-21,61.55
19-Mar-21,61.42
18-Mar-21,60
17-Mar-21,64.6
16-Mar-21,64.8
15-Mar-21,65.39
12-Mar-21,65.61
11-Mar-21,66.02
10-Mar-21,64.44
09-Mar-21,64.01
08-Mar-21,65.05
05-Mar-21,66.09
04-Mar-21,63.83
03-Mar-21,61.28
02-Mar-21,59.75
01-Mar-21,60.64
26-Feb-21,61.5
25-Feb-21,63.53
24-Feb-21,63.22
23-Feb-21,61.67
22-Feb-21,61.49
19-Feb-21,59.24
18-Feb-21,60.52
17-Feb-21,61.14
16-Feb-21,60.05
15-Feb-21,60.09
14-Feb-21,60.37
12-Feb-21,59.47
11-Feb-21,58.24
10-Feb-21,58.68
09-Feb-21,58.36
08-Feb-21,57.97
05-Feb-21,56.85
04-Feb-21,56.23
03-Feb-21,55.69
02-Feb-21,54.76
01-Feb-21,53.55
29-Jan-21,52.2
28-Jan-21,52.34
27-Jan-21,52.85
26-Jan-21,52.61
25-Jan-21,52.77
22-Jan-21,52.27
21-Jan-21,53.13
20-Jan-21,53.24
19-Jan-21,52.98
18-Jan-21,52.36
17-Jan-21,52.2
15-Jan-21,52.36
14-Jan-21,53.57
13-Jan-21,52.91
12-Jan-21,53.21
11-Jan-21,52.25
08-Jan-21,52.24
07-Jan-21,50.83
06-Jan-21,50.63
05-Jan-21,49.93
04-Jan-21,47.62
31-Dec-20,48.52
30-Dec-20,48.4
29-Dec-20,48
28-Dec-20,47.62
24-Dec-20,48.23
23-Dec-20,48.12
22-Dec-20,47.02
21-Dec-20,47.74
18-Dec-20,49.1
17-Dec-20,48.36
16-Dec-20,47.82
15-Dec-20,47.62
14-Dec-20,46.99
11-Dec-20,46.57
10-Dec-20,46.78
09-Dec-20,45.52
08-Dec-20,45.6
07-Dec-20,45.76
04-Dec-20,46.26
03-Dec-20,45.64
02-Dec-20,45.28
01-Dec-20,44.55
30-Nov-20,45.34
27-Nov-20,45.53
26-Nov-20,44.98
25-Nov-20,45.71
24-Nov-20,44.91
23-Nov-20,43.06
20-Nov-20,42.15
19-Nov-20,41.74
18-Nov-20,41.82
17-Nov-20,41.43
16-Nov-20,41.34
13-Nov-20,40.13
12-Nov-20,41.12
11-Nov-20,41.45
10-Nov-20,41.36
09-Nov-20,40.29
06-Nov-20,37.14
05-Nov-20,38.79
04-Nov-20,39.15
03-Nov-20,37.66
02-Nov-20,36.81
30-Oct-20,35.79
29-Oct-20,36.17
28-Oct-20,37.39
27-Oct-20,39.57
26-Oct-20,38.56
23-Oct-20,39.85
22-Oct-20,40.64
21-Oct-20,40.03
20-Oct-20,41.46
19-Oct-20,40.83
16-Oct-20,40.88
15-Oct-20,40.96
14-Oct-20,41.04
13-Oct-20,40.2
12-Oct-20,39.43
09-Oct-20,40.6
08-Oct-20,41.19
07-Oct-20,39.95
06-Oct-20,40.67
05-Oct-20,39.22
02-Oct-20,37.05
01-Oct-20,38.72
30-Sep-20,40.22
29-Sep-20,39.29
28-Sep-20,40.6
25-Sep-20,40.25
24-Sep-20,40.31
23-Sep-20,39.93
22-Sep-20,39.6
21-Sep-20,39.31
18-Sep-20,41.11
17-Sep-20,40.97
16-Sep-20,40.16
15-Sep-20,38.28
14-Sep-20,37.26
11-Sep-20,37.33
10-Sep-20,37.3
09-Sep-20,38.05
08-Sep-20,36.76
07-Sep-20,39.2
06-Sep-20,38.75
04-Sep-20,39.77
03-Sep-20,41.37
02-Sep-20,41.51
01-Sep-20,42.76
31-Aug-20,42.61
28-Aug-20,42.97
27-Aug-20,43.04
26-Aug-20,43.39
25-Aug-20,43.35
24-Aug-20,42.62
21-Aug-20,42.34
20-Aug-20,42.58
19-Aug-20,42.93
18-Aug-20,42.89
17-Aug-20,42.89
14-Aug-20,42.01
13-Aug-20,42.24
12-Aug-20,42.67
11-Aug-20,41.61
10-Aug-20,41.94
07-Aug-20,41.22
06-Aug-20,41.95
05-Aug-20,42.19
04-Aug-20,41.7
03-Aug-20,41.01
31-Jul-20,40.27
30-Jul-20,39.92
29-Jul-20,41.27
28-Jul-20,41.04
27-Jul-20,41.6
24-Jul-20,41.29
23-Jul-20,41.07
22-Jul-20,41.9
21-Jul-20,41.96
20-Jul-20,40.81
17-Jul-20,40.59
16-Jul-20,40.75
15-Jul-20,41.2
14-Jul-20,40.29
13-Jul-20,40.1
10-Jul-20,40.55
09-Jul-20,39.62
08-Jul-20,40.9
07-Jul-20,40.62
06-Jul-20,40.63
03-Jul-20,40.28
02-Jul-20,40.65
01-Jul-20,39.82
30-Jun-20,39.27
29-Jun-20,39.7
26-Jun-20,38.49
25-Jun-20,38.72
24-Jun-20,38.01
23-Jun-20,40.37
22-Jun-20,40.46
19-Jun-20,39.75
18-Jun-20,38.84
17-Jun-20,37.96
16-Jun-20,38.38
15-Jun-20,37.12
12-Jun-20,36.26
11-Jun-20,36.34
10-Jun-20,39.6
09-Jun-20,38.94
08-Jun-20,38.19
05-Jun-20,39.55
04-Jun-20,37.41
03-Jun-20,37.29
02-Jun-20,36.81
01-Jun-20,35.44
29-May-20,35.49
28-May-20,33.71
27-May-20,32.81
26-May-20,34.35
25-May-20,33.92
24-May-20,32.9
22-May-20,33.25
21-May-20,33.92
20-May-20,33.49
19-May-20,32.5
18-May-20,31.82
15-May-20,29.43
14-May-20,27.56
13-May-20,25.29
12-May-20,25.78
11-May-20,24.14
08-May-20,24.74
07-May-20,23.55
06-May-20,23.99
05-May-20,24.56
04-May-20,20.39
01-May-20,19.78
30-Apr-20,18.84
29-Apr-20,15.06
28-Apr-20,12.34
27-Apr-20,12.78
24-Apr-20,16.94
23-Apr-20,16.5
22-Apr-20,13.78
21-Apr-20,10.01
20-Apr-20,-37.63
17-Apr-20,18.27
16-Apr-20,19.87
15-Apr-20,19.87
14-Apr-20,20.11
13-Apr-20,22.41
09-Apr-20,22.76
08-Apr-20,25.09
07-Apr-20,23.63
06-Apr-20,26.08
03-Apr-20,28.34
02-Apr-20,25.32
01-Apr-20,20.31
31-Mar-20,20.48
30-Mar-20,20.09
27-Mar-20,21.51
26-Mar-20,22.6
25-Mar-20,24.49
24-Mar-20,24.01
23-Mar-20,23.36
20-Mar-20,22.43
19-Mar-20,25.22
18-Mar-20,20.37
17-Mar-20,26.95
16-Mar-20,28.7
13-Mar-20,31.73
12-Mar-20,31.5
11-Mar-20,32.98
10-Mar-20,34.36
09-Mar-20,31.13
06-Mar-20,41.28
05-Mar-20,45.9
04-Mar-20,46.78
03-Mar-20,47.18
02-Mar-20,46.75
28-Feb-20,44.76
27-Feb-20,47.09
26-Feb-20,48.73
25-Feb-20,49.9
24-Feb-20,51.43
21-Feb-20,53.38
20-Feb-20,53.78
19-Feb-20,53.29
18-Feb-20,52.05
17-Feb-20,52.2
16-Feb-20,52.36
14-Feb-20,52.05
13-Feb-20,51.42
12-Feb-20,51.17
11-Feb-20,49.94
10-Feb-20,49.57
07-Feb-20,50.32
06-Feb-20,50.95
05-Feb-20,50.75
04-Feb-20,49.61
03-Feb-20,50.11
31-Jan-20,51.56
30-Jan-20,52.14
29-Jan-20,53.33
28-Jan-20,53.48
27-Jan-20,53.14
24-Jan-20,54.19
23-Jan-20,55.59
22-Jan-20,56.74
21-Jan-20,58.34
20-Jan-20,58.73
19-Jan-20,59.27
17-Jan-20,58.54
16-Jan-20,58.52
15-Jan-20,57.81
14-Jan-20,58.23
13-Jan-20,58.08
10-Jan-20,59.04
09-Jan-20,59.56
08-Jan-20,59.61
07-Jan-20,62.7
06-Jan-20,63.27
03-Jan-20,63.05
02-Jan-20,61.18
01-Jan-20,61.33
31-Dec-19,61.06
30-Dec-19,61.68
27-Dec-19,61.72
26-Dec-19,61.68
25-Dec-19,61.19
24-Dec-19,61.11
23-Dec-19,60.52
20-Dec-19,60.44
19-Dec-19,61.22
18-Dec-19,60.93
17-Dec-19,60.94
16-Dec-19,60.21
13-Dec-19,60.07
12-Dec-19,59.18
11-Dec-19,58.76
10-Dec-19,59.24
09-Dec-19,59.02
06-Dec-19,59.2
05-Dec-19,58.43
04-Dec-19,58.43
03-Dec-19,56.1
02-Dec-19,55.96
29-Nov-19,55.17
28-Nov-19,58.08
27-Nov-19,58.11
26-Nov-19,58.41
25-Nov-19,58.01
22-Nov-19,57.77
21-Nov-19,58.58
20-Nov-19,57.11
19-Nov-19,55.21
18-Nov-19,57.05
15-Nov-19,57.72
14-Nov-19,56.77
13-Nov-19,57.12
12-Nov-19,56.8
11-Nov-19,56.86
08-Nov-19,57.24
07-Nov-19,57.15
06-Nov-19,56.35
05-Nov-19,57.23
04-Nov-19,56.54
01-Nov-19,56.2
31-Oct-19,54.18
30-Oct-19,55.06
29-Oct-19,55.54
28-Oct-19,55.81
25-Oct-19,56.66
24-Oct-19,56.23
23-Oct-19,55.97
22-Oct-19,54.16
21-Oct-19,53.31
18-Oct-19,53.78
17-Oct-19,53.93
16-Oct-19,53.36
15-Oct-19,52.81
14-Oct-19,53.59
11-Oct-19,54.7
10-Oct-19,53.55
09-Oct-19,52.59
08-Oct-19,52.63
07-Oct-19,52.75
04-Oct-19,52.81
03-Oct-19,52.45
02-Oct-19,52.64
01-Oct-19,53.62
30-Sep-19,54.07
27-Sep-19,55.91
26-Sep-19,56.41
25-Sep-19,56.49
24-Sep-19,57.29
23-Sep-19,58.64
20-Sep-19,58.09
19-Sep-19,58.13
18-Sep-19,58.11
17-Sep-19,59.34
16-Sep-19,62.9
13-Sep-19,54.85
12-Sep-19,55.09
11-Sep-19,55.75
10-Sep-19,57.4
09-Sep-19,57.85
06-Sep-19,56.52
05-Sep-19,56.3
04-Sep-19,56.26
03-Sep-19,53.94
02-Sep-19,54.66
01-Sep-19,54.8
30-Aug-19,55.1
29-Aug-19,56.71
28-Aug-19,55.78
27-Aug-19,54.93
26-Aug-19,53.64
23-Aug-19,54.17
22-Aug-19,55.35
21-Aug-19,55.68
20-Aug-19,56.34
19-Aug-19,56.21
16-Aug-19,54.87
15-Aug-19,54.47
14-Aug-19,55.23
13-Aug-19,57.1
12-Aug-19,54.93
09-Aug-19,54.5
08-Aug-19,52.54
07-Aug-19,51.09
06-Aug-19,53.63
05-Aug-19,54.69
02-Aug-19,55.66
01-Aug-19,53.95
31-Jul-19,58.58
30-Jul-19,58.05
29-Jul-19,56.87
26-Jul-19,56.2
25-Jul-19,56.02
24-Jul-19,55.88
23-Jul-19,56.77
22-Jul-19,56.22
19-Jul-19,55.63
18-Jul-19,55.3
17-Jul-19,56.78
16-Jul-19,57.62
15-Jul-19,59.58
12-Jul-19,60.21
11-Jul-19,60.2
10-Jul-19,60.43
09-Jul-19,57.83
08-Jul-19,57.66
05-Jul-19,57.51
04-Jul-19,56.8
03-Jul-19,57.34
02-Jul-19,56.25
01-Jul-19,59.09
28-Jun-19,58.47
27-Jun-19,59.43
26-Jun-19,59.38
25-Jun-19,57.83
24-Jun-19,57.9
21-Jun-19,57.43
20-Jun-19,56.65
19-Jun-19,53.76
18-Jun-19,53.9
17-Jun-19,51.93
14-Jun-19,52.51
13-Jun-19,52.28
12-Jun-19,51.14
11-Jun-19,53.27
10-Jun-19,53.26
07-Jun-19,53.99
06-Jun-19,52.59
05-Jun-19,51.68
04-Jun-19,53.48
03-Jun-19,53.25
31-May-19,53.5
30-May-19,56.59
29-May-19,58.81
28-May-19,59.14
27-May-19,59.16
26-May-19,58.77
24-May-19,58.63
23-May-19,57.91
22-May-19,61.42
21-May-19,62.99
20-May-19,63.1
17-May-19,62.76
16-May-19,62.87
15-May-19,62.02
14-May-19,61.78
13-May-19,61.04
10-May-19,61.66
09-May-19,61.7
08-May-19,62.12
07-May-19,61.4
06-May-19,62.25
03-May-19,61.94
02-May-19,61.81
01-May-19,63.6
30-Apr-19,63.91
29-Apr-19,63.5
26-Apr-19,63.3
25-Apr-19,65.21
24-Apr-19,65.89
23-Apr-19,66.3
22-Apr-19,65.7
18-Apr-19,64
17-Apr-19,63.76
16-Apr-19,64.05
15-Apr-19,63.4
12-Apr-19,63.89
11-Apr-19,63.58
10-Apr-19,64.61
09-Apr-19,63.98
08-Apr-19,64.4
05-Apr-19,63.08
04-Apr-19,62.1
03-Apr-19,62.46
02-Apr-19,62.58
01-Apr-19,61.59
29-Mar-19,60.14
28-Mar-19,59.3
27-Mar-19,59.41
26-Mar-19,59.94
25-Mar-19,58.82
22-Mar-19,59.04
21-Mar-19,59.98
20-Mar-19,59.83
19-Mar-19,59.03
18-Mar-19,59.09
15-Mar-19,58.52
14-Mar-19,58.61
13-Mar-19,58.26
12-Mar-19,56.87
11-Mar-19,56.79
08-Mar-19,56.07
07-Mar-19,56.66
06-Mar-19,56.22
05-Mar-19,56.56
04-Mar-19,56.59
01-Mar-19,55.8
28-Feb-19,57.22
27-Feb-19,56.94
26-Feb-19,55.5
25-Feb-19,55.48
22-Feb-19,57.26
21-Feb-19,56.96
20-Feb-19,56.92
